PSA_ID,Domain,English,Swahili,Gikuyu,Swahili Confidence,Gikuyu Confidence,English Validator,Gikuyu,Swahili Confidence,Gikuyu Confidence,Swahili Validator ,Gikuyu Validator,Metadata
,Security,Know your rights and demand integrity from public officials to reduce corruption risks.,Jua haki zako na uwaombe maafisa wa serikali wawe wanyoofu ili kupunguza hatari za ufisadi.,Menya ũhoro wa kĩhooto gĩaku na ũbatare athuri a thirikari matige kũgĩa na ũkararia nĩguo ũhote kũniina mogwati ma ũkoroku.,0.654973202,0.395128503,Misati,Menya ũhoro wa kĩhooto gĩaku na ũbatare athuri a thirikari matige kũgĩa na ũkararia nĩguo ũhote kũniina mogwati ma ũkoroku.,0.654973202,0.395128503,Ted,,
,Security,Civil society networks across Africa push for transparency. Support governance-strengthening efforts.,Mtandao wa jamii ya kiraia kote Afrika unaendeleza uwazi.,Ciĩga cia andũ thĩinĩ wa Afrika nĩ ciĩragĩrĩra ũtararĩku.,0.545202068,0.304700918,Misati,Ciĩga cia andũ thĩinĩ wa Afrika nĩ ciĩragĩrĩra ũtararĩku.,0.545202068,0.304700918,Ted,,
,Security,Transparent governance improves safety and service delivery. Stay alert and speak up in your community.,Utawala wa uwazi huongeza usalama na huduma zinazotolewa.,Ũtongoria ũrĩ na ũgarũrũku wa maũndũ nĩ ũragĩte ũgitĩri na ũheani wa ũtungata ũkorũo ũrĩ mwega.,0.52776555,0.437120807,Misati,Ũtongoria ũrĩ na ũgarũrũku wa maũndũ nĩ ũragĩte ũgitĩri na ũheani wa ũtungata ũkorũo ũrĩ mwega.,0.52776555,0.437120807,Ted,,
,Security,Reporting corruption aids asset recovery and strengthens law enforcement. Use official channels.,Kueleza kuhusu ufisadi husaidia kupata mali na kuimarisha utekelezaji wa sheria.,Kũmenyithia andũ ũhoro wa ũkoroku nĩ gũteithagia kũhonokia indo na gũteithĩrĩria arĩa marũmagĩrĩra watho.,0.609926456,0.454484027,Misati,Kũmenyithia andũ ũhoro wa ũkoroku nĩ gũteithagia kũhonokia indo na gũteithĩrĩria arĩa marũmagĩrĩra watho.,0.609926456,0.454484027,Ted,,
,Security,Terror threats remain high; avoid high profile crowded areas.,Tisho la ugaidi linaendelea kuwa kubwa; epuka maeneo yenye watu wengi.,Kũrĩ na ũgwati mũnene wa ũgwati; wĩtheme kũndũ kũrĩa andũ aingĩ matũũraga.,0.658735658,0.418058142,Misati,Kũrĩ na ũgwati mũnene wa ũgwati; wĩtheme kũndũ kũrĩa andũ aingĩ matũũraga.,0.658735658,0.418058142,Ted,,
,Security,July 7 protests expected; avoid major towns and demonstrations.,Maandamano ya Julai 7 yanatarajiwa; epuka miji mikubwa na maandamano.,Andũ nĩ merĩgĩrĩire kũrũa na mĩario ya mweri wa mũgwanja wa Julai; nĩ megũkwĩhithĩrĩra matũũra manene na mĩario.,0.666462776,0.334619886,Misati,Andũ nĩ merĩgĩrĩire kũrũa na mĩario ya mweri wa mũgwanja wa Julai; nĩ megũkwĩhithĩrĩra matũũra manene na mĩario.,0.666462776,0.334619886,Ted,,
,Security,Nationwide Saba Saba protests expected; avoid busy areas.,Matangazo ya Saba Saba yalitarajiwa nchini kote; epuka maeneo yenye shughuli nyingi.,Andũ nĩ merĩgĩrĩire kũrũa na morutani ma Saba Saba bũrũri-inĩ wothe; wĩtheme kũndũ kũrĩa andũ aingĩ matũũraga.,0.615886239,0.390923762,Misati,Andũ nĩ merĩgĩrĩire kũrũa na morutani ma Saba Saba bũrũri-inĩ wothe; wĩtheme kũndũ kũrĩa andũ aingĩ matũũraga.,0.615886239,0.390923762,Ted,,
,Security,WHO warns of virus outbreak; follow safety advisories.,WHO inaonya kuhusu kuenea kwa virusi; fuata mashauri ya usalama.,WHO nĩ ĩraheana mũkaana wĩgiĩ kũtherera kwa virus; rũmĩrĩra ũtaaro wa ũgitĩri.,0.66467935,0.537948295,Misati,WHO nĩ ĩraheana mũkaana wĩgiĩ kũtherera kwa virus; rũmĩrĩra ũtaaro wa ũgitĩri.,0.66467935,0.537948295,Ted,,
,Security,UK urges vigilance due to terrorism and public order risks.,Uingereza inataka kuwa macho kutokana na ugaidi na hatari za utaratibu wa umma.,Ũnene wa Ngeretha nĩ ũragĩrĩria andũ kũiguaga marĩ na ũmenyo nĩ ũndũ wa mogwati ma ũteti na maathani ma andũ.,0.658287003,0.320960544,Misati,Ũnene wa Ngeretha nĩ ũragĩrĩria andũ kũiguaga marĩ na ũmenyo nĩ ũndũ wa mogwati ma ũteti na maathani ma andũ.,0.658287003,0.320960544,Ted,,
,Security,US warns of Nairobi CBD protests; plan movement carefully.,Marekani inaonya kuhusu maandamano ya Nairobi CBD; kupanga harakati kwa makini.,Amerika nĩ ĩgwĩtaga ũhoro wa mĩario ya Nairobi CBD; wĩcirie wega ũrĩa ũrahota gũthiĩ.,0.644639267,0.276232564,Misati,Amerika nĩ ĩgwĩtaga ũhoro wa mĩario ya Nairobi CBD; wĩcirie wega ũrĩa ũrahota gũthiĩ.,0.644639267,0.276232564,Ted,,
,Security,Canada warns of terrorism near borders; avoid border areas.,Kanada inaonya kuhusu ugaidi karibu na mipaka; epuka maeneo ya mipaka.,Canada nĩ ĩraheana mũkaana wĩgiĩ ũgwati hakuhĩ na mĩhaka; wĩtheme kũndũ kũrĩa kũrĩ mĩhaka.,0.742216522,0.517297016,Misati,Canada nĩ ĩraheana mũkaana wĩgiĩ ũgwati hakuhĩ na mĩhaka; wĩtheme kũndũ kũrĩa kũrĩ mĩhaka.,0.742216522,0.517297016,Ted,,
,Security,Rise in robberies during protests calls for stronger security planning.,Kuongezeka kwa wizi wakati wa maandamano hudai mipango ya usalama yenye nguvu.,Kũingĩha kwa ũici wa andũ hĩndĩ ya morutani nĩ kũbataraga kũbanga maũndũ ma kwĩgitĩra.,0.590850661,0.398494577,Misati,Kũingĩha kwa ũici wa andũ hĩndĩ ya morutani nĩ kũbataraga kũbanga maũndũ ma kwĩgitĩra.,0.590850661,0.398494577,Ted,,
,Security,KNCHR urges caution after violent protests.,KNCHR inataka tahadhari baada ya maandamano ya vurugu.,KNCHR nĩ ĩringithanagia ũgitĩri thutha wa mĩario ya ũhinya.,0.667320259,0.499801298,Misati,KNCHR nĩ ĩringithanagia ũgitĩri thutha wa mĩario ya ũhinya.,0.667320259,0.499801298,Ted,,
,Security,Gang violence rising in Nakuru; report suspicious activity.,Jeuri ya genge inaongezeka Nakuru; ripoti ya shughuli za mashaka.,Ũhinya wa gĩkundi kĩa andũ ũrakũra Nakuru; riboti ya maũndũ marĩa mangĩkorũo marĩ mahĩtia.,0.573278207,0.420050481,Misati,Ũhinya wa gĩkundi kĩa andũ ũrakũra Nakuru; riboti ya maũndũ marĩa mangĩkorũo marĩ mahĩtia.,0.573278207,0.420050481,Ted,,
,Security,US warns of CBD closures; review personal safety.,Marekani inaonya kuhusu kufungwa kwa CBD; kuchunguza usalama wa kibinafsi.,Amerika nĩ ĩraheana mũkaana wĩgiĩ kũhingia CBD; gũthuthuria ũgitĩri wa mũndũ.,0.612520329,0.455714432,Misati,Amerika nĩ ĩraheana mũkaana wĩgiĩ kũhingia CBD; gũthuthuria ũgitĩri wa mũndũ.,0.612520329,0.455714432,Ted,,
,Security,Coastal counties face disputes; remain vigilant.,Wilaya za pwani zinakabiliwa na mizozo; endelea kuwa macho.,Igoti cia mabũrũri marĩa marĩ hũgũrũrũ-inĩ cia iria nĩ ikoragwo na mathĩna; no mũhaka ikorũo irĩ na ũmenyo.,0.662373451,0.43569927,Misati,Igoti cia mabũrũri marĩa marĩ hũgũrũrũ-inĩ cia iria nĩ ikoragwo na mathĩna; no mũhaka ikorũo irĩ na ũmenyo.,0.662373451,0.43569927,Ted,,
,Security,UN calls for accountability after protester deaths.,Umoja wa Mataifa unatafuta uwajibikaji baada ya vifo vya waandamanaji.,Ũrũmbi wa Mabũrũri wa ONU nĩ ũracaria andũ macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke,0.67483115,0.701190645,Misati,Ũrũmbi wa Mabũrũri wa ONU nĩ ũracaria andũ macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke macoke,0.67483115,0.701190645,Ted,,
,Security,Security risks rising; remain alert near Somalia border.,Hatari za usalama zinaongezeka; endelea kuwa macho karibu na mpaka wa Somalia.,Ũgwati wa ũgitĩri nĩ ũrakũra; no ũikarage ũrĩ mwĩiguĩte hakuhĩ na mũhaka wa Somalia.,0.728629473,0.48613349,Misati,Ũgwati wa ũgitĩri nĩ ũrakũra; no ũikarage ũrĩ mwĩiguĩte hakuhĩ na mũhaka wa Somalia.,0.728629473,0.48613349,Ted,,
,Security,WHO urges vigilance in virus outbreak response.,WHO inashauri kuwa macho katika kukabiliana na maambukizi ya virusi.,WHO nĩ ĩraga andũ makorũo marĩ na ũmenyo wĩgiĩ kũhiũrania na mũrimũ ũcio.,0.530330918,0.454487618,Misati,WHO nĩ ĩraga andũ makorũo marĩ na ũmenyo wĩgiĩ kũhiũrania na mũrimũ ũcio.,0.530330918,0.454487618,Ted,,
,Security,UK urges caution in urban centers due to terrorism threats.,Uingereza inataka tahadhari katika miji kwa sababu ya vitisho vya ugaidi.,Ũkarĩ wa Gĩkristiano nĩ ũrathagathaga andũ magĩe na ũmenyo mũno taũni-inĩ cia taũni nĩ ũndũ wa mĩnyamaro ya ũgwati.,0.655217299,0.341910638,Misati,Ũkarĩ wa Gĩkristiano nĩ ũrathagathaga andũ magĩe na ũmenyo mũno taũni-inĩ cia taũni nĩ ũndũ wa mĩnyamaro ya ũgwati.,0.655217299,0.341910638,Ted,,
,Security,Coastal counties advised to stay alert to gang activity.,Majimbo ya pwani yaliwashauri wajihadhari na shughuli za genge.,Igoti rĩa mabũrũri marĩa marĩ hũgũrũrũ-inĩ cia iria rĩrĩa inene nĩ rĩarugire atĩ nĩ rĩagĩrĩirũo gũkorũo rĩiguĩte nĩ maũndũ marĩa makoragwo kuo.,0.586540113,0.399338256,Misati,Igoti rĩa mabũrũri marĩa marĩ hũgũrũrũ-inĩ cia iria rĩrĩa inene nĩ rĩarugire atĩ nĩ rĩagĩrĩirũo gũkorũo rĩiguĩte nĩ maũndũ marĩa makoragwo kuo.,0.586540113,0.399338256,Ted,,
,Security,Report environmental violations and support community advocacy for natural resource protection.,Ripoti ukiukaji wa mazingira na kusaidia utetezi wa jamii kwa ajili ya ulinzi wa rasilimali za asili.,Kũmenyithia ũhoro wa kũhĩtũkĩra mũthiithũ na kũnyita mbaru mĩbango ya andũ ya kũgitĩra indo cia ndũire.,0.763715802,0.509066507,Misati,Kũmenyithia ũhoro wa kũhĩtũkĩra mũthiithũ na kũnyita mbaru mĩbango ya andũ ya kũgitĩra indo cia ndũire.,0.763715802,0.509066507,Ted,,
,Security,"Engage in antidiscrimination, refugee inclusion, and youth empowerment initiatives","Kujiunga na mipango ya kupambana na ubaguzi, kuingiza wakimbizi, na kuwawezesha vijana","Kũruta wĩra wa kũrũa na mĩtugo ya gũcũnga mĩtugo, kũingĩra andũ arĩa matoragĩra bũrũri-inĩ, na kũhe andũ hinya",0.636716396,0.381569447,Misati,"Kũruta wĩra wa kũrũa na mĩtugo ya gũcũnga mĩtugo, kũingĩra andũ arĩa matoragĩra bũrũri-inĩ, na kũhe andũ hinya",0.636716396,0.381569447,Ted,,
,Security,"Raise awareness on workplace harassment, human rights, and civic responsibilities.","Kuongeza ufahamu kuhusu kuonewa kazi, haki za binadamu, na wajibu wa raia.","Kũmenyeria andũ ũhoro wa kũhinyĩrĩrio wĩra-inĩ, gwathĩkĩra mawatho ma andũ, na kwĩhinyĩrĩrio nĩ andũ.",0.533253635,0.455226647,Misati,"Kũmenyeria andũ ũhoro wa kũhinyĩrĩrio wĩra-inĩ, gwathĩkĩra mawatho ma andũ, na kwĩhinyĩrĩrio nĩ andũ.",0.533253635,0.455226647,Ted,,
,Security,"Join campaigns promoting public health, sanitation, and safe school environments.","Shiriki katika kampeni za kukuza afya ya umma, usafi wa mazingira, na mazingira salama shuleni.","Thamĩra mĩbango ya kũrehe ũgima wa mwĩrĩ wa andũ, ũgarũrũku wa mĩtugo ya andũ, na ũgitĩri wa thukuru.",0.743930506,0.446663051,Misati,"Thamĩra mĩbango ya kũrehe ũgima wa mwĩrĩ wa andũ, ũgarũrũku wa mĩtugo ya andũ, na ũgitĩri wa thukuru.",0.743930506,0.446663051,Ted,,
,Security,Support mobile legal aid and educational outreach for rural or marginalized communities.,Kuunga mkono msaada wa kisheria wa rununu na ufikiaji wa elimu kwa jamii za vijijini au walioachwa kando.,Kũnyita mbaru ũteithio wa kĩhooto na ũrutani wa gĩthomo kũrĩ andũ a mĩciĩ ya gatũũra kana arĩa mateheretio.,0.670857605,0.472638179,Misati,Kũnyita mbaru ũteithio wa kĩhooto na ũrutani wa gĩthomo kũrĩ andũ a mĩciĩ ya gatũũra kana arĩa mateheretio.,0.670857605,0.472638179,Ted,,
,Security,"Participate in programs advocating for mental health, gender equality, and disability rights.","Shiriki katika programu zinazounga mkono afya ya akili, usawa wa kijinsia, na haki za watu wenye ulemavu.","Gwatanĩra na mĩbango ya kũgitĩra andũ arĩa marĩ na mathĩna ma mwĩrĩ, ũigananĩru wa andũ a nja, na kĩhooto kĩa arĩa matarĩ na ũhoti.",0.719470493,0.475695556,Misati,"Gwatanĩra na mĩbango ya kũgitĩra andũ arĩa marĩ na mathĩna ma mwĩrĩ, ũigananĩru wa andũ a nja, na kĩhooto kĩa arĩa matarĩ na ũhoti.",0.719470493,0.475695556,Ted,,
,Security,"Report child labor, forced marriage, and abuse to relevant authorities or hotlines.","Ripoti kazi ya watoto, ndoa za kulazimishwa, na unyanyasaji kwa mamlaka zinazofaa au kwa simu za simu za mkononi.","Ũre mataaro ma kũruta ciana wĩra, kũhikania na kũhikania, na kũhinyĩrĩrio nĩ arĩa marenda kũruta wĩra kana arĩa marenda kũruta wĩra.",0.56038794,0.366535857,Misati,"Ũre mataaro ma kũruta ciana wĩra, kũhikania na kũhikania, na kũhinyĩrĩrio nĩ arĩa marenda kũruta wĩra kana arĩa marenda kũruta wĩra.",0.56038794,0.366535857,Ted,,
,Security,"Support education and awareness campaigns protecting children, women, refugees, and vulnerable groups","Kuunga mkono kampeni za elimu na ufahamu kwa ajili ya kulinda watoto, wanawake, wakimbizi na vikundi vya watu walio hatarini","Kũnyita mbaru mĩbango ya kũmenyithania na kũmenyithania ciana, atumia, andũ arĩa mathathaiyagia na ikundi itangĩhota kũgitĩra",0.668866947,0.49452746,Misati,"Kũnyita mbaru mĩbango ya kũmenyithania na kũmenyithania ciana, atumia, andũ arĩa mathathaiyagia na ikundi itangĩhota kũgitĩra",0.668866947,0.49452746,Ted,,
,Security,"Use community platforms to educate on disaster preparedness, emergency numbers, and safety protocols","Tumia majukwaa ya jamii kuelimisha kuhusu maandalizi ya misiba, nambari za dharura, na itifaki za usalama","Kũhũthĩra mĩcemanio ya andũ thĩinĩ wa gĩkundi kũruta andũ ũhoro wĩgiĩ kũhaarĩria mĩnyamaro, namba cia kũheana ũhoro wa ũgwati, na mawatho ma ũgitĩri",0.690161541,0.485713122,Misati,"Kũhũthĩra mĩcemanio ya andũ thĩinĩ wa gĩkundi kũruta andũ ũhoro wĩgiĩ kũhaarĩria mĩnyamaro, namba cia kũheana ũhoro wa ũgwati, na mawatho ma ũgitĩri",0.690161541,0.485713122,Ted,,
,Security,Be vigilant students are tricked into smuggling narcotics,Uwe mwangalifu wanafunzi wanapotoshwa na dawa za kulevya,Wĩmenyerere arutwo nĩ mahĩtĩtwo magĩtwarithia indo cia kũnyua ndawa cia kũrebia,0.524420919,0.413718966,Misati,Wĩmenyerere arutwo nĩ mahĩtĩtwo magĩtwarithia indo cia kũnyua ndawa cia kũrebia,0.524420919,0.413718966,Ted,,
,Security,"Encourage proper vehicle maintenance, child safety, and driver education programs","Himiza utunzaji sahihi wa magari, usalama wa watoto, na programu za elimu ya dereva","Kũheana ũteithio wa kũmenyeria ngari wega, kũmenyeria ciana, na kũruta atwarithia",0.610286105,0.550400765,Misati,"Kũheana ũteithio wa kũmenyeria ngari wega, kũmenyeria ciana, na kũruta atwarithia",0.610286105,0.550400765,Ted,,
,Security,Be on the lookout for criminals who use NGOs to launder money,Jihadharini na wahalifu wanaotumia mashirika yasiyo ya kiserikali kuosha pesa,Wĩmenyerere arĩa mahũthagĩra mĩhĩrĩga ya NGO gũthambia mbeca,0.73236489,0.537287536,Misati,Wĩmenyerere arĩa mahũthagĩra mĩhĩrĩga ya NGO gũthambia mbeca,0.73236489,0.537287536,Ted,,
,Security,"Report road accidents, unsafe vehicles, and reckless driving to authorities.","Ripoti aksidenti za barabarani, magari yasiyo salama, na kuendesha gari bila utaratibu kwa wenye mamlaka.","Taarĩria anene a thirikari ũhoro wa mogwati ma barabara, ngari itarĩ na ũgitĩri, na gũthiĩ na ngari itarĩ na ũmenyo.",0.739857068,0.504542359,Misati,"Taarĩria anene a thirikari ũhoro wa mogwati ma barabara, ngari itarĩ na ũgitĩri, na gũthiĩ na ngari itarĩ na ũmenyo.",0.739857068,0.504542359,Ted,,
,Security,"Share tips and awareness on safe driving practices, traffic regulations, and accident prevention","Shiriki vidokezo na ufahamu kuhusu mazoea salama ya kuendesha gari, kanuni za barabarani, na kuzuia aksidenti","Kũmenyithia andũ ũhoro wa njĩra cia gũtwarithia ngari na njĩra njega, mawatho ma barabara, na kũgirĩrĩria mĩnyamaro",0.716139067,0.508146607,Misati,"Kũmenyithia andũ ũhoro wa njĩra cia gũtwarithia ngari na njĩra njega, mawatho ma barabara, na kũgirĩrĩria mĩnyamaro",0.716139067,0.508146607,Ted,,
,Security,"Participate in public safety campaigns and trainings in schools, markets, and transport hubs","Kushiriki katika kampeni za usalama wa umma na mafunzo katika shule, masoko, na vituo vya usafiri",Kũruta wĩra wa kũruta wĩra wa ũgitĩri wa andũ na kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa,0.824447375,0.493753127,Misati,Kũruta wĩra wa kũruta wĩra wa ũgitĩri wa andũ na kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa kũruta wĩra wa,0.824447375,0.493753127,Ted,,
,Security,Beware of Criminals posing as embassy staff to commit fraud,Jihadharini na Wahalifu wanaojitambulisha kuwa wafanyakazi wa ubalozi ili kufanya udanganyifu,Wĩmenyerere harĩ andũ arĩa moigaga atĩ nĩ andũ a wabici ya ũtongoria wa bũrũri nĩ ũndũ wa kũhũũra ũhinga,0.652195182,0.365862163,Misati,Wĩmenyerere harĩ andũ arĩa moigaga atĩ nĩ andũ a wabici ya ũtongoria wa bũrũri nĩ ũndũ wa kũhũũra ũhinga,0.652195182,0.365862163,Ted,,
,Security,Report biosecurity threats such as seed or livestock smuggling to KEPHIS or local authorities,Ripoti ya vitisho vya usalama wa kibaolojia kama vile mbegu au mifugo ya kusafirishwa kwa makampuni ya KEPHIS au mamlaka za mitaa,Kũmenyithia KEPHIS kana thirikari cia bũrũri ũhoro wa mogwati ma ũgitĩri wa kĩĩmwĩrĩ ta kũhuthĩra mbeũ kana mahiũ na njĩra ya ũhinya,0.536972498,0.480450797,Misati,Kũmenyithia KEPHIS kana thirikari cia bũrũri ũhoro wa mogwati ma ũgitĩri wa kĩĩmwĩrĩ ta kũhuthĩra mbeũ kana mahiũ na njĩra ya ũhinya,0.536972498,0.480450797,Ted,,
,Security,Engage in neighborhood vigilance programs and community policing initiatives.,Shiriki katika mipango ya ulinzi wa jirani na mipango ya polisi wa jamii.,Wĩrutĩre maũndũ ma gũcangacanga mũthiũrũrũko na kũrũgamĩrĩra maũndũ ma kĩhooto.,0.594886203,0.332988689,Misati,Wĩrutĩre maũndũ ma gũcangacanga mũthiũrũrũko na kũrũgamĩrĩra maũndũ ma kĩhooto.,0.594886203,0.332988689,Ted,,
,Security,Observe curfews and security directives to support local safety measures.,Kuzingatia amri za kuondoka na miongozo ya usalama ili kusaidia hatua za usalama za ndani.,Kũrũmĩrĩra mawatho ma kũingĩra na mawatho ma ũgitĩri nĩguo ũteithĩrĩrie mĩbango ya ũgitĩri.,0.49617799,0.505732156,Misati,Kũrũmĩrĩra mawatho ma kũingĩra na mawatho ma ũgitĩri nĩguo ũteithĩrĩrie mĩbango ya ũgitĩri.,0.49617799,0.505732156,Ted,,
,Security,"Report suspicious activities linked to gangs, terrorism, or violent demonstrations.","Ripoti utendaji wenye kuhofia unaohusiana na magenge, ugaidi, au maandamano yenye jeuri.","Taarĩria maũndũ marĩa mangĩkorũo marĩ mahĩtia megiĩ ikundi cia andũ, ũgwati, kana mĩbango ya ũhinya.",0.630464303,0.510048389,Misati,"Taarĩria maũndũ marĩa mangĩkorũo marĩ mahĩtia megiĩ ikundi cia andũ, ũgwati, kana mĩbango ya ũhinya.",0.630464303,0.510048389,Ted,,
,Security,Follow travel advisories and avoid high-risk areas to ensure personal safety,Fuata maagizo ya kusafiri na epuka maeneo yenye hatari kubwa ili kuhakikisha usalama wa kibinafsi,Rũmĩrĩra ũtaaro wa gũthiĩ na gwĩthema kũndũ kũrĩ na mogwati manene nĩguo ũiganĩre ũgitĩri-inĩ waku,0.729623314,0.514617257,Misati,Rũmĩrĩra ũtaaro wa gũthiĩ na gwĩthema kũndũ kũrĩ na mogwati manene nĩguo ũiganĩre ũgitĩri-inĩ waku,0.729623314,0.514617257,Ted,,
,Security,"Alert authorities to security risks during protests, robberies, or unrest in your area","Waonya wenye mamlaka kuhusu hatari za usalama wakati wa maandamano, wizi, au ghasia katika eneo lenu","Kũmenyithia anene a thirikari ũhoro wa mogwati ma ũgitĩri hĩndĩ ya mĩario, ũici, kana mathĩĩna kũrĩa ũikaraga",0.730636887,0.515311892,Misati,"Kũmenyithia anene a thirikari ũhoro wa mogwati ma ũgitĩri hĩndĩ ya mĩario, ũici, kana mathĩĩna kũrĩa ũikaraga",0.730636887,0.515311892,Ted,,
,Security,Use technology and plea bargaining policies to report corruption and support swift case resolution,Tumia teknolojia na sera za kujadili nia za kutoa taarifa za ufisadi na kusaidia kutatua kesi haraka,Kũhũthĩra thekinoroji na ũtongoria wa kũiguithania maũndũ ma gũcokia ciira nĩguo ũmenyithie andũ atĩ nĩ kũrĩ ũkoroku na ũteithie gũtuĩkanĩria ciira na ihenya,0.547888299,0.40212131,Misati,Kũhũthĩra thekinoroji na ũtongoria wa kũiguithania maũndũ ma gũcokia ciira nĩguo ũmenyithie andũ atĩ nĩ kũrĩ ũkoroku na ũteithie gũtuĩkanĩria ciira na ihenya,0.547888299,0.40212131,Ted,,
,Security,Participate in court briefings or civic sessions promoting zero tolerance for facilitation fees,Kushiriki katika mikutano ya mahakama au vikao vya raia kukuza uvumilivu wa sifuri kwa ada za urahisi,Kũruta wĩra wa gũteithĩrĩria andũ kũgerera igooti kana mĩcemanio ya andũ arĩa matetĩkĩtie kũheana mĩhothi ya kũheana mĩhothi,0.620558691,0.343216919,Misati,Kũruta wĩra wa gũteithĩrĩria andũ kũgerera igooti kana mĩcemanio ya andũ arĩa matetĩkĩtie kũheana mĩhothi ya kũheana mĩhothi,0.620558691,0.343216919,Ted,,
,Security,Educate peers on amendments requiring public officers to declare gifts and prevent conflicts of interest,Wafundishe wenzao kuhusu marekebisho yanayohitaji maofisa wa umma watangaze zawadi na kuzuia migogoro ya masilahi,Kũmenyeria arĩa angĩ ũhoro wa ithirĩro iria cionanagia atĩ anene a thirikari nĩ magĩrĩire kũheana iheo na kũgirĩrĩria ngucanio cia maũndũ,0.705595182,0.511619198,Misati,Kũmenyeria arĩa angĩ ũhoro wa ithirĩro iria cionanagia atĩ anene a thirikari nĩ magĩrĩire kũheana iheo na kũgirĩrĩria ngucanio cia maũndũ,0.705595182,0.511619198,Ted,,
,Security,Leverage media platforms to expose corruption and protect public assets,Kutumia vyombo vya habari ili kufunua ufisadi na kulinda mali za umma,Kũhũthĩra njĩra cia kũmenyeria andũ arĩa marĩ na mahĩtia na kũgitĩra indo cia thirikari,0.688469482,0.448266353,Misati,Kũhũthĩra njĩra cia kũmenyeria andũ arĩa marĩ na mahĩtia na kũgitĩra indo cia thirikari,0.688469482,0.448266353,Ted,,
,Security,Highlight corruption issues in your county and urge leaders to enforce accountability,Onyesha kwamba kuna ufisadi katika jimbo lako na uwaombe viongozi wajibu,Rora maũndũ megiĩ ũkoroku thĩinĩ wa kaunti yaku na ũringĩrĩrie atongoria mathiĩ na mbere kũhingia maũndũ marĩa mareka,0.485043559,0.394446001,Misati,Rora maũndũ megiĩ ũkoroku thĩinĩ wa kaunti yaku na ũringĩrĩrie atongoria mathiĩ na mbere kũhingia maũndũ marĩa mareka,0.485043559,0.394446001,Ted,,
